0.325581	0.245525	0.42877	0.243248	0.391308	0.242687	0.286765	0.266324	0.234375	0.266976	0.406289	0.197183	0.530884	0.640288	0.529624	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.427979	0.237366	0.24125	0.220985	0.235253	0.239142	0.233794	0.217165	0.226906	0.239399	0.220897	0.222396	0.21971	0.220426	0.22414	0.223025	0.216187	0.429496	0.223425	0.218534	0.23344	0.238761	0.239278	0.240682	0.333572	0.243673	0.240177	0.236605	0.214006	0.21248	
0.424227	0.245968	0.517016	0.246102	0.217991	0.244002	0.408902	0.133306	0.22939	0.134507	0.405949	0.196666	0.530885	0.797658	0.620781	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.429444	0.235894	0.240527	0.221288	0.234454	0.241443	0.233368	0.424282	0.226716	0.239672	0.220839	0.22205	0.219583	0.220283	0.223876	0.22291	0.216201	0.429276	0.223308	0.218543	0.236107	0.238564	0.43862	0.241455	0.532267	0.242713	0.239083	0.238312	0.214336	0.212537	
0.525067	0.246706	0.428543	0.249601	0.207643	0.244899	0.416966	0.133267	0.224768	0.133832	0.404433	0.195083	0.406443	0.69151	0.713243	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.22677	0.234315	0.239572	0.221733	0.233266	0.24304	0.233284	0.426751	0.226741	0.239778	0.220825	0.221721	0.219536	0.219985	0.223567	0.222511	0.216201	0.225373	0.222977	0.218543	0.238292	0.237889	0.438785	0.241788	0.532064	0.24068	0.237509	0.239578	0.214458	0.212843	
0.5264	0.247548	0.339902	0.253078	0.20088	0.245426	0.307208	0.266067	0.222136	0.133267	0.528358	0.193576	0.406415	0.495093	0.710758	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.228598	0.232967	0.238415	0.222207	0.231804	0.243834	0.233468	0.429735	0.226941	0.239934	0.220829	0.221495	0.219535	0.219579	0.223176	0.22176	0.216201	0.224973	0.22252	0.218543	0.239876	0.237066	0.438847	0.241778	0.438816	0.23812	0.235641	0.240267	0.21445	0.213367	
0.527337	0.248414	0.251458	0.255912	0.197508	0.245639	0.199515	0.398067	0.222368	0.266043	0.528674	0.304465	0.406169	0.338055	0.615729	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.230403	0.231935	0.237174	0.222581	0.230294	0.243942	0.233863	0.227887	0.227193	0.240073	0.220832	0.221398	0.219549	0.219187	0.222763	0.220813	0.216201	0.224659	0.222125	0.218543	0.240524	0.236306	0.239951	0.241547	0.239456	0.235854	0.23376	0.240418	0.214447	0.213972	
0.41313	0.249468	0.405335	0.257804	0.19534	0.245582	0.204063	0.529186	0.224617	0.398545	0.405733	0.416169	0.530405	0.248409	0.518989	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.232164	0.231119	0.236144	0.222793	0.229154	0.24371	0.234347	0.231235	0.227369	0.239884	0.220832	0.22139	0.219557	0.218921	0.222444	0.219961	0.216201	0.224502	0.221879	0.218543	0.240186	0.23557	0.239885	0.241161	0.238542	0.435397	0.232118	0.240168	0.214562	0.21465	
0.29767	0.250928	0.600538	0.258815	0.305502	0.245263	0.208021	0.606373	0.226747	0.531049	0.283384	0.528436	0.530054	0.338557	0.517838	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.233988	0.230357	0.235389	0.222871	0.228705	0.243391	0.234751	0.234345	0.22743	0.239139	0.220832	0.221398	0.219494	0.21881	0.222284	0.219429	0.216201	0.224456	0.221894	0.218543	0.239029	0.234698	0.239564	0.24057	0.237565	0.433615	0.230709	0.239285	0.214839	0.215612	
0.181924	0.340059	0.602089	0.25923	0.302616	0.24469	0.210641	0.682458	0.325784	0.530868	0.283143	0.529627	0.529776	0.496445	0.519589	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.235926	0.229486	0.2349	0.222886	0.229018	0.242946	0.234987	0.330509	0.227403	0.237888	0.220838	0.221396	0.219268	0.218799	0.22225	0.219207	0.216201	0.224391	0.222202	0.218547	0.23751	0.233665	0.238848	0.239703	0.236672	0.432277	0.229422	0.237715	0.215343	0.2174	
0.296813	0.428578	0.449792	0.259307	0.29884	0.243964	0.211734	0.759485	0.42406	0.531135	0.497956	0.530793	0.529646	0.4945	0.523313	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.400872	0.228379	0.234564	0.222874	0.229647	0.242324	0.235076	0.494746	0.2272	0.236454	0.220858	0.221416	0.218772	0.218814	0.222264	0.219131	0.216201	0.224209	0.222678	0.218549	0.236134	0.232642	0.237697	0.238588	0.330918	0.229973	0.228243	0.235687	0.216264	0.22014	
0.296889	0.516328	0.255673	0.259148	0.181819	0.335366	0.211494	0.756949	0.522317	0.531495	0.616335	0.531573	0.529753	0.401369	0.52603	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.402325	0.226984	0.234341	0.22282	0.230138	0.241539	0.235015	0.496003	0.226761	0.235149	0.220856	0.22148	0.218032	0.218822	0.222274	0.21899	0.216201	0.223918	0.22319	0.218511	0.234938	0.231857	0.236274	0.237388	0.42551	0.229633	0.399537	0.233398	0.217833	0.223419	
0.297444	0.516003	0.253637	0.258818	0.296256	0.427049	0.21061	0.75511	0.522488	0.531717	0.614048	0.403738	0.40754	0.237361	0.527229	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.403177	0.225481	0.234251	0.222811	0.23043	0.24055	0.23467	0.40305	0.226083	0.234084	0.220735	0.221522	0.217267	0.218836	0.222275	0.218779	0.216201	0.223608	0.2235	0.218402	0.23378	0.231327	0.234678	0.40228	0.42491	0.229222	0.39878	0.231326	0.424714	0.226775	
0.297267	0.515742	0.249446	0.258335	0.41227	0.426975	0.2097	0.575775	0.423167	0.531694	0.522701	0.277956	0.283452	0.228782	0.607455	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.240419	0.224222	0.234205	0.223126	0.230655	0.239322	0.233979	0.240559	0.22529	0.233132	0.220399	0.221433	0.216734	0.21885	0.222275	0.218789	0.216201	0.223373	0.223527	0.218225	0.232461	0.230895	0.232956	0.401322	0.329171	0.22847	0.398327	0.229785	0.426991	0.230021	
0.412588	0.4309	0.242843	0.450934	0.614523	0.335464	0.209043	0.573535	0.324152	0.531553	0.526528	0.156836	0.158433	0.428182	0.687868	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.240432	0.223512	0.234166	0.224024	0.23101	0.237826	0.233068	0.239792	0.224671	0.232172	0.219863	0.221155	0.216579	0.218788	0.222275	0.219176	0.216201	0.223255	0.223383	0.218025	0.231094	0.230446	0.231195	0.400361	0.232957	0.227518	0.324586	0.22877	0.428948	0.233239	
0.527163	0.34608	0.234174	0.449447	0.615378	0.244877	0.2089	0.572095	0.225336	0.531476	0.527956	0.283602	0.156286	0.41393	0.79137	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.240263	0.223323	0.23416	0.225463	0.231319	0.236154	0.232205	0.238787	0.22438	0.231236	0.219266	0.220743	0.216717	0.218556	0.222275	0.219918	0.216201	0.397644	0.22323	0.217867	0.229805	0.230046	0.229447	0.233205	0.231702	0.226694	0.324197	0.227988	0.225923	0.236286	
0.606087	0.260758	0.224669	0.446514	0.483689	0.247332	0.209394	0.573474	0.225791	0.404371	0.414847	0.407511	0.156651	0.400776	0.791479	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.239919	0.223385	0.234151	0.227035	0.231307	0.234532	0.231619	0.237697	0.224415	0.230362	0.218772	0.220344	0.216942	0.218126	0.222275	0.220833	0.216201	0.397653	0.223156	0.217784	0.228657	0.229794	0.227659	0.231784	0.230357	0.226372	0.323697	0.227133	0.22789	0.23874	
0.685184	0.258842	0.216093	0.247679	0.270347	0.403733	0.210407	0.399242	0.225319	0.276366	0.301392	0.526867	0.158272	0.18024	0.602508	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.438699	0.223416	0.234002	0.228273	0.230883	0.233198	0.231361	0.236761	0.224605	0.229456	0.218439	0.220088	0.217095	0.217588	0.222275	0.221635	0.216201	0.39766	0.223005	0.217778	0.227662	0.229608	0.225806	0.432891	0.229066	0.226619	0.224315	0.226258	0.230556	0.240363	
0.765821	0.254931	0.209911	0.239339	0.269819	0.600206	0.2117	0.225802	0.223638	0.147967	0.398384	0.527175	0.159496	0.175678	0.390699	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.437773	0.223301	0.233653	0.228949	0.230187	0.232322	0.231329	0.236129	0.22479	0.228388	0.218203	0.22	0.217131	0.319338	0.222275	0.22224	0.216211	0.223247	0.222694	0.217785	0.226777	0.229262	0.22393	0.431548	0.227938	0.227035	0.223865	0.225549	0.233818	0.241009	
0.686333	0.24898	0.206407	0.229247	0.491056	0.753326	0.213187	0.227024	0.2207	0.146739	0.511486	0.528758	0.160091	0.173924	0.201102	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.436511	0.223047	0.23313	0.22923	0.229557	0.231909	0.231355	0.235872	0.224923	0.227212	0.217974	0.220007	0.217125	0.31904	0.222275	0.222617	0.216177	0.223247	0.222273	0.217679	0.226047	0.228624	0.398551	0.430521	0.227037	0.430411	0.223481	0.225077	0.402127	0.241025	
0.607303	0.241788	0.204728	0.21996	0.617471	0.687518	0.214938	0.2274	0.217231	0.147199	0.510457	0.529034	0.160578	0.173051	0.200778	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.235627	0.222698	0.232576	0.229486	0.229183	0.231753	0.23135	0.235835	0.22499	0.226198	0.217744	0.220018	0.217136	0.318934	0.222275	0.222847	0.216008	0.223253	0.221886	0.217376	0.225537	0.227796	0.397049	0.227258	0.32505	0.430372	0.223037	0.224843	0.40461	0.240707	
0.412469	0.234609	0.311356	0.214416	0.6162	0.494479	0.216948	0.227319	0.318285	0.149359	0.299416	0.528134	0.161592	0.17169	0.200745	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.233969	0.222328	0.232178	0.229902	0.229079	0.231713	0.231318	0.235752	0.225	0.225579	0.217563	0.220018	0.217108	0.216714	0.222276	0.22297	0.215691	0.223263	0.221637	0.21689	0.225316	0.226989	0.395998	0.226954	0.324724	0.430042	0.222444	0.2247	0.406103	0.240005	
0.296279	0.328203	0.309956	0.21336	0.52519	0.343646	0.219159	0.22721	0.420637	0.152666	0.185713	0.526654	0.163476	0.168639	0.41274	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.232281	0.221973	0.231984	0.230259	0.229126	0.231711	0.231269	0.23558	0.224996	0.225353	0.217467	0.220018	0.21693	0.216753	0.222289	0.222986	0.215275	0.223247	0.221542	0.216351	0.225259	0.226367	0.218964	0.226879	0.324671	0.226433	0.42696	0.224428	0.241722	0.238764	
0.296955	0.501403	0.30769	0.215476	0.526685	0.257184	0.22129	0.227269	0.524027	0.156051	0.187067	0.604632	0.166186	0.163341	0.414048	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.230736	0.221602	0.231941	0.2302	0.229089	0.231718	0.231217	0.235382	0.224996	0.225305	0.423841	0.220018	0.216548	0.216738	0.2223	0.222978	0.214904	0.223144	0.221545	0.215922	0.225136	0.225968	0.218445	0.226838	0.226159	0.225821	0.426343	0.223998	0.242034	0.236916	
0.412357	0.495759	0.196459	0.218226	0.528114	0.256659	0.222969	0.227473	0.42062	0.158456	0.188393	0.678259	0.169542	0.156998	0.415997	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.327136	0.221177	0.231893	0.229589	0.228689	0.231734	0.231178	0.235226	0.224996	0.225238	0.423985	0.220018	0.216018	0.21657	0.222247	0.222978	0.214668	0.222921	0.221553	0.215704	0.224861	0.225763	0.217905	0.226672	0.226318	0.225207	0.425936	0.223412	0.242186	0.234854	
0.529497	0.390453	0.19186	0.219757	0.530104	0.343407	0.223975	0.227612	0.317262	0.160114	0.189397	0.750771	0.173122	0.151883	0.206956	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.326315	0.220695	0.231793	0.228628	0.227805	0.23167	0.231159	0.23514	0.224996	0.225105	0.424303	0.220018	0.215572	0.216181	0.222046	0.222978	0.214607	0.22261	0.221553	0.215718	0.224463	0.225675	0.217414	0.226356	0.22638	0.224656	0.220524	0.222756	0.242226	0.232954	
0.529244	0.206976	0.302401	0.321305	0.531815	0.536681	0.224311	0.227526	0.213897	0.161973	0.190211	0.746324	0.176562	0.149683	0.417716	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.325783	0.220181	0.231681	0.22772	0.22651	0.231392	0.231157	0.235126	0.224996	0.224931	0.218391	0.220018	0.215465	0.215614	0.221674	0.222978	0.21471	0.222304	0.221553	0.215903	0.224014	0.225599	0.217062	0.225961	0.324892	0.224234	0.220412	0.222174	0.242038	0.231443	
0.528821	0.203629	0.509059	0.422462	0.532138	0.695315	0.224287	0.227187	0.213725	0.164897	0.19118	0.749096	0.179588	0.150142	0.42005	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.227754	0.219653	0.231594	0.227172	0.22521	0.23088	0.231159	0.235149	0.224996	0.22474	0.218862	0.220018	0.215762	0.215032	0.22121	0.222978	0.214886	0.22209	0.221553	0.216178	0.223637	0.225431	0.216932	0.225539	0.324585	0.224006	0.220334	0.221789	0.241459	0.230318	
0.528383	0.310145	0.717749	0.418145	0.532213	0.596287	0.224259	0.226839	0.213214	0.168551	0.192497	0.75513	0.182043	0.151616	0.42206	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.227376	0.219093	0.231537	0.227005	0.224274	0.230224	0.231154	0.235043	0.224996	0.224561	0.219169	0.220018	0.216311	0.406947	0.220794	0.222978	0.215106	0.221996	0.221553	0.216468	0.223444	0.2251	0.217024	0.225055	0.324164	0.223872	0.220323	0.221656	0.240461	0.22948	
0.415345	0.4178	0.71772	0.311069	0.532141	0.384293	0.224407	0.226748	0.21221	0.171935	0.19399	0.760138	0.18384	0.152478	0.215411	0.19447	0.180046	0.203058	0.199991	0.204495	0.21503	0.218878	0.226567	0.226597	0.225679	0.227025	0.218485	0.231504	0.22703	0.223683	0.229649	0.231128	0.234662	0.224986	0.224402	0.219204	0.220018	0.216829	0.406746	0.220536	0.222978	0.215294	0.221984	0.221553	0.216692	0.223425	0.224606	0.217352	0.224453	0.225113	0.223781	0.220397	0.221744	0.438801	0.228852	
